Food Item ID,Code,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler,Latest revision in version,EDIBLE,PROTCNT(g),PROTCNP(g),PROT-(g),CA(mg),FE(mg),SE(mcg),ZN(mg),VITA_RAE(mcg),VITA-(mcg),FAPUN3(g),FAPUCN3(g),FAPULCCN3(g),FAN3(g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901239,0901219,Crustacean,"Turkey, Karataş, Mediterranean Sea",W,45,MPN,,"Shrimp, wild, edible muscle, raw",r,Metapenaeus monoceros,Speckled shrimp,Metapenaeus monoceros,Summer (Jul),mean body weight: 16.3g,4,,2004,fi239,DR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901240,0901220,Crustacean,"Turkey, Karataş, Mediterranean Sea",W,45,MPN,,"Shrimp, wild, edible muscle, raw",r,Metapenaeus monoceros,Speckled shrimp,Metapenaeus monoceros,Autumn (Oct) ,mean body weight: 17.3g,4,,2004,fi239,DR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901257,0901237,Crustacean,"Iceland, North Atlantic",W,43,NEP,Humar,"Lobster, wild, raw",r,Nephrops norvegicus,Norway lobster,Nephrops norvegicus,,data entered without mean/max/SD,5,,2011,im11,OR,2.0,,17.6,,,72,2.66,54.6,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901265,0901245,Crustacean,"Iceland, North Atlantic",W,43,NEP,Humar,"Lobster, wild, raw",r,Nephrops norvegicus,Norway lobster,Nephrops norvegicus,,,,FAME converted using ShF and XFA,2011,im11,OR,2.0,,,,,,,,,,,0.1085596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901266,0901246,Crustacean,"Iceland, North Atlantic",W,43,NEP,Humar,"Lobster, wild, raw",r,Nephrops norvegicus,Norway lobster,Nephrops norvegicus,,,,FAME converted using ShF and XFA,2011,im11,OR,2.0,,,,,,,,,,,0.071881634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901267,0901247,Crustacean,"Iceland, North Atlantic",W,43,NEP,Humar,"Lobster, wild, raw",r,Nephrops norvegicus,Norway lobster,Nephrops norvegicus,,,,FAME converted using ShF and XFA,2011,im11,OR,2.0,,,,,,,,,,,0.169311079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902188,,Crustacean,"Laos, Champasak and Savannakhet, rice field ecosystems",W,41,,Pou,"Freshwater crab, wild, (only dorsal and ventral carapace peeled), raw",r,Potamon sp.,,Palaemonidae,dry season,,3,FA converted using XFA,2010,fi103,DR,2.1,,16.3,,,6800,10,,3.1,,,0.013421196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902223,,Crustacean,Unknown,W,46,KRX,,"Antarctic krill, wild, whole, raw",r,Euphausia sp,Antarctic krill nei,Euphausia spp,,,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902224,,Crustacean,Unknown,W,46,KRX,,"Antarctic krill, wild, tailmeat, raw",r,Euphausia sp,Antarctic krill nei,Euphausia spp,,,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902242,,Crustacean,"Bangladesh, Kishoreeganj/Mymensingh district",W,41,PPF,Chingri,"River prawn, edible parts (eyes excluded), raw",r,Macrobracium spp.,River prawns nei,Macrobrachium spp.,"Sep, Oct",prawn cleaned according to local practices,,additional data received from author; RETOLDH: sum of 13-cis and all-trans dehydroretinol,2002,fi199,DR,2.1,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902280,,Crustacean,"Italy, Egadi Islands",W,43,SLO,,"Common spinylobster, wild, fillet, raw",r,Palinurus elephas,Common spinylobster,Palinurus elephas,Jun/Jul 2003,weight: 1000-1700g,1,,2006,fi65,DR,2.1,,18.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902318,,Crustacean,"Bangladesh, Khulna",W,45,MPN,Harina Chingri,"Speckled shrimp, wild, raw",r,Metapenaeus monoceros,Speckled shrimp,Metapenaeus monoceros,Jul-Sep 2012,"Anatomical parts excluded prior to analysis: Viscera, shell, legs, tail.",,,2015,fi367,DR,3.0,,17.6,,,550,2.7,42,1.3,nd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0902319,,Crustacean,"Bangladesh, Mymensingh",W,41,MBM,Najari Icha,"Monsoon river prawn, wild, raw",r,Macrobrachium malcolmsonii,Monsoon river prawn,Macrobrachium malcolmsonii,Jul-Sep 2012,"Anatomical parts excluded prior to analysis: Viscera, shell, legs, tail.",,,2015,fi367,DR,3.0,,15.7,,,1200,13,34,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900314,0900314,Molluscs,"Italy, Egadi Islands",W,57,CTC,,"Common cuttlefish, wild, fillet, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,Jun 2003,weight: 400-600g,1,FA calc. for individual month based on a mean lipid value (Jun/Jul); FA converted using XFA,2006,fi65,DR,2.1,,,,,,,,,,,[0.391820986666667],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900315,0900315,Molluscs,"Italy, Egadi Islands",W,57,CTC,,"Common cuttlefish, wild, fillet, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,Jul 2003,weight: 400-600g,1,FA calc. for individual month based on a mean lipid value (Jun/Jul); FA converted using XFA,2006,fi65,DR,2.1,,,,,,,,,,,[0.515867538666667],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900447,0900447,Molluscs,"Greece, Aegean Sea",W,54,MSM,Mydi,"Mediterranean mussel, wild, edible flesh, raw",r,Mytilus galloprovincialis,Mediterranean mussel,Mytilus galloprovincialis,,,,"mean of lipid value (spring, fall, winter) used for FA calculation; FAT- (analyzed according to AOAC 1975); FA converted using XFA; FA tr= <0.1g/100g fillet",1995,fi80,DR,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900448,0900448,Molluscs,"Greece, Aegean Sea",W,53,OYF,Stridi,"European flat oyster, wild, edible flesh, raw",r,Ostra edulis,European flat oyster,Ostrea edulis,,,,,1995,fi80,DR,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900449,0900449,Molluscs,"Greece, Aegean Sea",W,57,CTC,Soupia,"Common cuttlefish, wild, edible flesh, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,Winter,,,FAT- (analyzed according to AOAC 1975),1995,fi80,DR,2.1,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900450,0900450,Molluscs,"Greece, Aegean Sea",W,57,SQE,Thrapsalo,"Flying squid, wild, edible flesh, raw",r,Todarodes saggitatus,European flying squid,Todarodes sagittatus,Winter,,,FAT- (analyzed according to AOAC 1975),1995,fi80,DR,2.1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900451,0900451,Molluscs,"Greece, Aegean Sea",W,57,OCC,Chtapodi,"Common octopus, wild, edible flesh, raw",r,Octapus vulgaris,Common octopus,Octopus vulgaris,,,,"mean of lipid value (spring, fall, winter) used for FA calculation; FAT- (analyzed according to AOAC 1975); FA converted using XFA; FA tr= <0.1g/100g fillet",1995,fi80,DR,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900489,0900489,Molluscs,"Greece, Aegean Sea",W,54,MSM,Mydi,"Mediterranean mussel, wild, edible flesh, raw",r,Mytilus galloprovincialis,Mediterranean mussel,Mytilus galloprovincialis,Spring,,,FAT- (analyzed according to AOAC 1975),1995,fi80,DR,2.0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900490,0900490,Molluscs,"Greece, Aegean Sea",W,54,MSM,Mydi,"Mediterranean mussel, wild, edible flesh, raw",r,Mytilus galloprovincialis,Mediterranean mussel,Mytilus galloprovincialis,Fall,,,FAT- (analyzed according to AOAC 1975),1995,fi80,DR,2.0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900491,0900491,Molluscs,"Greece, Aegean Sea",W,54,MSM,Mydi,"Mediterranean mussel, wild, edible flesh, raw",r,Mytilus galloprovincialis,Mediterranean mussel,Mytilus galloprovincialis,Winter,,,FAT- (analyzed according to AOAC 1975),1995,fi80,DR,2.0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900492,0900492,Molluscs,"Greece, Aegean Sea",W,57,OCC,Chtapodi,"Common octopus, wild, edible flesh, raw",r,Octapus vulgaris,Common octopus,Octopus vulgaris,Spring,,,FAT- (analyzed according to AOAC 1975),1995,fi80,DR,2.0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900493,0900493,Molluscs,"Greece, Aegean Sea",W,57,OCC,Chtapodi,"Common octopus, wild, edible flesh, raw",r,Octapus vulgaris,Common octopus,Octopus vulgaris,Fall,,,FAT- (analyzed according to AOAC 1975),1995,fi80,DR,2.0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900494,0900494,Molluscs,"Greece, Aegean Sea",W,57,OCC,Chtapodi,"Common octopus, wild, edible flesh, raw",r,Octapus vulgaris,Common octopus,Octopus vulgaris,Winter,,,FAT- (analyzed according to AOAC 1975),1995,fi80,DR,2.0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900495,0900495,Molluscs,"Greece, Aegean Sea",W,57,SQR,Kalamari,"Common squid, wild, edible flesh, raw",r,Loligo vulgaris,European squid,Loligo vulgaris,,,,"mean of lipid value (fall, winter) used for FA calculation; FAT- (analyzed according to AOAC 1975); FA converted using XFA; FA tr= <0.1g/100g fillet",1995,fi80,DR,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900496,0900496,Molluscs,"Greece, Aegean Sea",W,57,SQR,Kalamari,"Common squid, wild, edible flesh, raw",r,Loligo vulgaris,European squid,Loligo vulgaris,Fall,,,FAT- (analyzed according to AOAC 1975),1995,fi80,DR,2.0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900548,0900548,Molluscs,"Malaysia, West coast of Peninsular",W,57,CTC,Sotong,"Cuttlefish, wild, flesh, raw",r,Sepia officinalis,Common cuttlefish,Sepia officinalis,,"length and weight: 12-18cm, 20-45g",3,,2011,fi88,DR,2.0,,13.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900550,0900550,Molluscs,"Malaysia, West coast of Peninsular",W,56,BLC,Kerang,"Cockles, wild, flesh, raw",r,Anadara granosa,Blood cockle,Anadara granosa,,"length and weight: 2-5cm, 10-20g",3,,2011,fi88,DR,2.0,,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900603,0900603,Molluscs,"Laos, Champasak and Savannakhet, rice field ecosystems",W,52,GFZ,Hoy choub,"Small apple snail, wild, shelled, raw",r,Cipangopaludina chinensis,Chinese mystery snail,Cipangopaludina chinensis,dry season,,3,FA converted using XFA,2010,fi103,DR,2.0,,13,,,[1200],4.3,,8.1,,,0.01002744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900604,0900604,Molluscs,"Laos, Champasak and Savannakhet, rice field ecosystems",W,52,RPN,Hoy pak kuang,"Golden apple snail, wild, shelled, raw",r,Pomacea canaliculata,Sea snails,Rapana spp,dry season,,3,FA converted using XFA,2010,fi103,DR,2.0,,11.6,,,[444],[48],,6.9,,,0.004888377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900794,0900794,Molluscs,"USA, MD, Nanticoke River",W,53,OYA,,"Eastern Oysters, wild, raw",r,Crassostrea virginica,American cupped oyster,Crassostrea virginica,Mar 1989,,1,"FAT (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992,fi120,DR,2.1,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900795,0900795,Molluscs,"USA, MD, Nanticoke River",W,53,OYA,,"Eastern Oysters, wild, raw",r,Crassostrea virginica,American cupped oyster,Crassostrea virginica,Oct 1989,,1,"FAT (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992,fi120,DR,2.1,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900963,0900963,Molluscs,"Mexico, Veracruz, Gulf of Mexico",W,57,SQL,,"Longfin squid, wild, edible portion, raw",r,Loligo pealeii,Longfin squid,Loligo pealeii,"Oct, Nov 1994, Jan 1995",,,"FAT- (analyzed according to AOAC 1990, method 932.02)",1998,fi149,DR,2.0,,17.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0900999,0900999,Molluscs,"USA, WA, Willapa Bay",W,53,OYG,,"Oyster, wild, raw",r,Crassostrea gigas,Pacific cupped oyster,Crassostrea gigas,Nov 1978,,3,,1979,fi156,DR,2.0,,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901000,0901000,Molluscs,"USA, WA, Poulsbo",W,56,GEC,,"Geoduck, wild, whole (eviscerated), raw",r,Panope generosa,Pacific geoduck,Panopea abrupta,Mar 1978,,3,,1979,fi156,DR,2.0,,15.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901001,0901001,Molluscs,"Italy, Rimini/Pesaro, Adriatic Sea",W,56,SVE,,"Venus clam, wild, edible meat (incl. intervalvar fluid), raw",r,Chamelea gallina,Striped venus,Chamelea gallina,Jun 2002,,3,FA converted using XFA,2006,fi158,DR,2.0,,10.4,,,245,6.31,57.5,1.23,,,0.4541614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901002,0901002,Molluscs,"Italy, Rimini/Pesaro, Adriatic Sea",W,56,SVE,,"Venus clam, wild, edible meat (incl. intervalvar fluid), raw",r,Chamelea gallina,Striped venus,Chamelea gallina,Sep 2002,,3,FA converted using XFA,2006,fi158,DR,2.0,,8.55,,,150,6.73,72.8,0.91,,,0.13543356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901003,0901003,Molluscs,"Italy, Rimini/Pesaro, Adriatic Sea",W,56,SVE,,"Venus clam, wild, edible meat (incl. intervalvar fluid), raw",r,Chamelea gallina,Striped venus,Chamelea gallina,Dez 2002,,3,FA converted using XFA,2006,fi158,DR,2.0,,10.1,,,327,6.44,59.7,1.38,,,0.34063024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901004,0901004,Molluscs,"Italy, Rimini/Pesaro, Adriatic Sea",W,56,SVE,,"Venus clam, wild, edible meat (incl. intervalvar fluid), raw",r,Chamelea gallina,Striped venus,Chamelea gallina,Feb 2003,,3,FA converted using XFA,2006,fi158,DR,2.0,,10.8,,,67.5,10.7,63.3,1.48,,,0.4773756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901005,0901005,Molluscs,"Italy, Rimini/Pesaro, Adriatic Sea",W,56,SVE,,"Venus clam, wild, edible meat (incl. intervalvar fluid), raw",r,Chamelea gallina,Striped venus,Chamelea gallina,Jul 2003,,3,FA converted using XFA,2006,fi158,DR,2.0,,9.04,,,304,8.2,69.6,1.28,,,0.20484416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901012,0901012,Molluscs,"Taiwan, Kaohsiung (off coast)",W,52,FIU,,"Underlined fig shell, wild, female, autotomy tissue, raw",r,Ficus ficus,Underlined fig shell,Ficus subintermedia,"mean shell length and weight: 6.48cm, 21.1g",,,proximates expressed per DM - conversion to FW,2002,fi163,DR,2.0,,16.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901013,0901013,Molluscs,"Taiwan, Kaohsiung (off coast)",W,52,FIU,,"Underlined fig shell, wild, male, foot, raw",r,Ficus ficus,Underlined fig shell,Ficus subintermedia,"mean shell length and weight: 52.3cm, 11.2g",,,proximates expressed per DM - conversion to FW,2002,fi163,DR,2.0,,16.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901014,0901014,Molluscs,"Taiwan, Kaohsiung (off coast)",W,52,FIU,,"Underlined fig shell, wild, male, autotomy tissue, raw",r,Ficus ficus,Underlined fig shell,Ficus subintermedia,"mean shell length and weight: 52.3cm, 11.2g",,,proximates expressed per DM - conversion to FW,2002,fi163,DR,2.0,,15.3765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901048,0901048,Molluscs,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",W,57,SQR,Kalamari,"Common squid, edible portion (gutted), raw",r,Loligo vulgaris,European squid,Loligo vulgaris,Nov,"mean length and weight of squid: 8.8cm, 31.7g",,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,2.0,,19.71,,,,,,,,,1.036619232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901050,0901050,Molluscs,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",W,54,MSM,Mydi,"Mediterranean mussel, edible flesh, raw",r,Mytilus galloprovincialis,Mediterranean mussel,Mytilus galloprovincialis,Jun,"mean length and weight of mussel: 5.6cm, 6.2g",,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,2.0,,8.89,,,,,,,,,0.599156164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901056,0901056,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, male, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Jan 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901057,0901057,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, male, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Apr 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901058,0901058,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, male, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Jul 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901059,0901059,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, male, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Aug 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901060,0901060,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, female, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Feb 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901061,0901061,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, female, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Mar 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901062,0901062,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, female, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Apr 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901063,0901063,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, female, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,May 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0901064,0901064,Molluscs,"India, North Kerala, Kannur, Thalassery beach",W,56,MQW,,"Surf clam, wild, female, meat, raw",r,Mactra violacea,Violet troughshell,Mactra violacea,Jul 2005,,,FAT-/PROT- (analyzed according to AOAC 1990),2009,fi176,DR,2.0,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
